CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
5381,14250,634,Alexandra,Watson,1957-08-08,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,0.0,1.0
5382,14251,487,Anthony,Walker,1957-04-11,S,M,70000.0,1.0,0.0,Partial College,Skilled Manual,0.0,1.0
5383,14252,637,Toni,Rodriguez,1957-06-22,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
5384,14253,468,Warren,Zhang,1956-04-04,S,M,80000.0,1.0,0.0,Partial College,Skilled Manual,0.0,1.0
5385,14254,495,Ryan,Miller,1976-01-13,M,M,30000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5386,14255,597,Krystal,She,1976-06-10,S,F,30000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5387,14256,689,Logan,Lal,1975-04-27,M,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5388,14257,695,Eric,Hill,1975-04-28,M,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5389,14258,610,Harold,Sanchez,1980-10-02,M,M,30000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5390,14259,469,Micheal,Vazquez,1980-08-13,M,M,30000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5391,14260,551,Ethan,Thomas,1979-09-22,M,M,30000.0,0.0,0.0,High School,Skilled Manual,0.0,2.0
5392,14261,575,Dalton,Howard,1978-08-11,S,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5393,14262,488,Eduardo,Phillips,1978-10-02,M,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5394,14263,510,Andre,Chandra,1938-09-06,M,M,40000.0,2.0,0.0,Bachelors,Management,0.0,2.0
5395,14264,669,Audrey,Carlson,1938-09-14,S,F,40000.0,2.0,0.0,Bachelors,Management,1.0,2.0
5396,14265,582,Wyatt,Bryant,1977-04-16,S,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
5397,14266,490,Hannah,Smith,1979-02-22,S,F,30000.0,0.0,0.0,Partial High School,Clerical,0.0,2.0
5398,14267,493,Kari,Suri,1939-04-23,S,F,30000.0,2.0,0.0,Partial College,Clerical,0.0,2.0
5399,14268,648,Arthur,Malhotra,1939-05-22,M,M,40000.0,2.0,0.0,Bachelors,Management,1.0,2.0
5400,14269,549,Jaime,Andersen,1939-02-12,M,M,60000.0,2.0,0.0,Graduate Degree,Management,0.0,1.0
5401,14270,706,Tabitha,Martin,1939-04-03,S,F,60000.0,2.0,0.0,Graduate Degree,Management,1.0,1.0
5402,14271,628,Gloria,Diaz,1943-09-03,M,F,40000.0,2.0,0.0,Bachelors,Management,0.0,2.0
5403,14272,534,Mario,Shan,1943-11-28,S,M,40000.0,2.0,0.0,Bachelors,Management,0.0,2.0
5404,14273,553,Edwin,Xu,1943-03-22,S,M,60000.0,2.0,0.0,Graduate Degree,Management,0.0,1.0
5405,14274,554,Karl,Rai,1943-06-05,M,M,60000.0,2.0,0.0,Graduate Degree,Management,0.0,1.0
5406,14275,508,Samantha,Henderson,1976-08-13,S,F,40000.0,0.0,0.0,High School,Skilled Manual,0.0,2.0
5407,14276,535,Christina,Watson,1976-02-26,S,F,40000.0,0.0,0.0,High School,Skilled Manual,0.0,2.0
5408,14277,575,Mackenzie,Richardson,1976-07-08,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
5409,14278,470,Jermaine,Fernandez,1976-01-15,S,M,40000.0,0.0,0.0,Partial College,Skilled Manual,1.0,1.0
5410,14279,475,Brianna,Butler,1976-12-21,M,F,40000.0,0.0,0.0,Partial College,Skilled Manual,1.0,1.0
5411,14280,552,Jordyn,Barnes,1976-03-10,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
5412,14281,560,Emily,Price,1976-06-05,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
5413,14282,678,Jeremy,Allen,1975-09-14,S,M,40000.0,0.0,0.0,High School,Skilled Manual,0.0,2.0
5414,14283,619,Gabriel,Perez,1974-01-10,S,M,50000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
5415,14284,653,Caitlin,Howard,1974-09-04,S,F,50000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
5416,14285,475,Allison,Mitchell,1972-06-19,S,F,70000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
5417,14286,479,Noah,Williams,1972-06-02,S,M,70000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
5418,14287,560,Zachary,Powell,1972-09-04,S,M,80000.0,0.0,0.0,Bachelors,Management,0.0,1.0
5419,14288,499,Paige,Sanders,1972-11-16,S,F,80000.0,0.0,0.0,Bachelors,Management,0.0,1.0
5420,14289,647,Jordyn,Flores,1968-09-08,S,F,80000.0,0.0,0.0,Bachelors,Management,0.0,1.0
5421,14290,523,Amanda,Bradley,1968-09-01,S,F,80000.0,0.0,0.0,Bachelors,Management,0.0,1.0
5422,14291,660,Jackson,Mitchell,1968-10-23,S,M,90000.0,4.0,4.0,Bachelors,Management,1.0,1.0
5423,14292,627,Marissa,Griffin,1968-04-26,M,F,90000.0,4.0,4.0,Bachelors,Management,1.0,1.0
5424,14293,688,Eduardo,Adams,1967-05-15,S,M,120000.0,0.0,1.0,Bachelors,Management,1.0,3.0
5425,14294,644,Eric,Gonzales,1963-10-23,M,M,80000.0,4.0,3.0,Bachelors,Management,1.0,0.0
5426,14295,669,Sharon,Sharma,1971-10-19,S,F,130000.0,0.0,5.0,Partial High School,Management,1.0,4.0
5427,14296,656,Chad,Raje,1969-09-01,M,M,130000.0,0.0,5.0,Partial High School,Management,1.0,4.0
5428,14297,543,Christina,Stewart,1957-01-05,M,F,100000.0,2.0,3.0,Partial College,Professional,1.0,4.0
5429,14298,533,Devon,Shan,1974-03-19,S,M,30000.0,0.0,0.0,Partial College,Clerical,1.0,1.0
5430,14299,638,Cedric,He,1980-04-25,M,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5431,14300,650,Hector,Romero,1980-10-26,M,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5432,14301,491,Jamie,Ashe,1980-05-02,M,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5433,14302,449,Raul,Black,1980-05-19,S,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5434,14303,555,Manuel,Mehta,1978-05-26,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
5435,14304,662,Jeremiah,Hernandez,1973-05-28,S,M,30000.0,0.0,0.0,High School,Manual,1.0,1.0
5436,14305,698,Ruben,Carlson,1972-09-17,S,M,10000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5437,14306,483,Ivan,Rodriguez,1973-05-10,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5438,14307,765,Glenn,Zeng,1973-12-24,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5439,14308,542,Daisy,Hernandez,1973-09-24,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5440,14309,449,Lindsey,Tang,1972-02-13,S,F,30000.0,0.0,0.0,High School,Manual,0.0,1.0
5441,14310,480,Karen,Zhou,1972-05-26,S,F,30000.0,0.0,0.0,High School,Manual,1.0,1.0
5442,14311,513,Janelle,Kapoor,1971-10-12,S,F,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5443,14312,672,Laura,Zhang,1972-12-04,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5444,14313,506,Erik,Ramos,1972-04-08,M,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,0.0
5445,14314,481,Trevor,Coleman,1971-05-03,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5446,14315,459,Charles,Bell,1971-11-04,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5447,14316,587,Cole,Cox,1971-06-18,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5448,14317,504,Ronnie,Zhu,1971-10-17,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5449,14318,521,Erick,Garcia,1971-09-21,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
5450,14319,542,Dennis,Wang,1971-06-24,S,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
5451,14320,622,Ruben,Chandra,1971-03-02,M,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
5452,14321,529,Shannon,Hernandez,1971-09-11,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
5453,14322,529,Francis,Suarez,1970-03-07,S,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,0.0
5454,14323,586,Tina,Perez,1971-03-07,S,F,40000.0,2.0,2.0,Partial College,Clerical,0.0,1.0
5455,14324,662,Lance,Diaz,1971-05-04,M,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,1.0
5456,14325,572,Bethany,Andersen,1971-08-23,S,F,40000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
5457,14326,576,Wyatt,Parker,1918-02-16,S,M,10000.0,4.0,0.0,Partial High School,Manual,0.0,2.0
5458,14327,476,Hunter,Scott,1970-03-05,M,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
5459,14328,701,Adam,Simmons,1975-05-12,M,M,40000.0,3.0,3.0,Partial College,Clerical,1.0,0.0
5460,14329,490,Rachel,Price,1974-06-16,M,F,40000.0,3.0,3.0,Partial College,Clerical,1.0,2.0
5461,14330,469,Jacquelyn,Moreno,1974-06-20,S,F,40000.0,3.0,3.0,Partial College,Clerical,0.0,2.0
5462,14331,552,Madison,Gonzales,1929-09-21,M,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,1.0
5463,14332,695,James,White,1966-10-02,M,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
5464,14333,701,Jackson,Bryant,1966-07-26,M,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
5465,14334,580,Robert,Coleman,1966-07-26,S,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
5466,14335,479,Marcus,Gonzales,1966-04-14,M,M,80000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5467,14336,467,Cesar,Rodriguez,1954-04-15,S,M,20000.0,2.0,0.0,Partial High School,Manual,0.0,2.0
5468,14337,479,Chase,Cook,1954-08-21,S,M,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
5469,14338,660,Megan,Washington,1954-10-17,S,F,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5470,14339,523,Jason,Perez,1954-10-12,S,M,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
5471,14340,494,Adrian,Rivera,1954-04-13,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
5472,14341,511,Adrian,James,1955-11-21,S,M,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5473,14342,643,Kaitlyn,Cook,1955-05-25,S,F,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5474,14343,508,Seth,Hill,1955-10-07,S,M,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5475,14344,516,Carol,Simmons,1955-09-23,S,F,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
5476,14345,507,Thomas,Baker,1955-01-25,M,M,30000.0,1.0,0.0,High School,Clerical,1.0,1.0
5477,14346,658,Olivia,Powell,1956-02-12,S,F,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
5478,14347,522,Ian,Gonzalez,1956-08-12,S,M,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
5479,14348,490,Judith,Reed,1956-12-02,S,F,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5480,14349,546,Angela,Wood,1956-07-18,S,F,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
5481,14350,490,Jose,Coleman,1956-09-25,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5482,14351,443,Alberto,Alonso,1957-02-24,M,M,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5483,14352,660,Jordan,Phillips,1957-10-23,M,F,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5484,14353,644,Brandon,Martinez,1957-02-14,M,M,20000.0,2.0,1.0,Partial High School,Clerical,0.0,2.0
5485,14354,693,Caitlin,Stewart,1957-04-20,S,F,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5486,14355,707,Kevin,Hughes,1957-08-17,S,M,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5487,14356,479,Richard,Smith,1957-06-03,M,M,20000.0,2.0,1.0,Partial High School,Clerical,0.0,2.0
5488,14357,597,Jonathan,Miller,1957-10-23,M,M,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5489,14358,445,Marcus,Foster,1957-07-23,M,M,20000.0,2.0,1.0,Partial High School,Clerical,0.0,2.0
5490,14359,573,Jade,Torres,1957-02-10,S,F,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
5491,14360,652,Alex,Young,1957-05-27,S,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5492,14361,653,Mason,James,1957-03-19,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5493,14362,675,Haley,Ross,1958-06-21,S,F,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
5494,14363,472,Makayla,Bailey,1958-12-19,M,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5495,14364,682,Alexandria,Gray,1958-02-19,M,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5496,14365,507,Isaac,Rogers,1958-07-03,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5497,14366,619,Gabrielle,Perry,1958-08-24,S,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
5498,14367,631,Eduardo,Bailey,1958-02-15,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
5499,14368,695,Abigail,Torres,1959-08-06,M,F,40000.0,2.0,0.0,Partial College,Clerical,0.0,1.0
5500,14369,693,Blake,Baker,1959-07-04,S,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
5501,14370,633,Evan,Cox,1959-04-07,S,M,40000.0,2.0,0.0,Partial College,Clerical,0.0,1.0
5502,14371,551,Erin,Bailey,1959-11-21,S,F,40000.0,2.0,0.0,Partial College,Clerical,0.0,1.0
5503,14372,467,Renee,Gomez,1972-02-22,M,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5504,14373,606,Carrie,Torres,1973-11-06,M,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5505,14374,469,Nichole,Chande,1973-06-08,M,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5506,14375,472,Ana,Powell,1973-02-12,S,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5507,14376,552,Carson,Flores,1972-03-21,M,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5508,14377,658,Alexis,Griffin,1972-05-06,M,F,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5509,14378,472,Lauren,Anderson,1971-02-13,M,F,70000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5510,14379,536,Gabriella,Scott,1971-08-16,M,F,70000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5511,14380,583,Hailey,Young,1972-04-08,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
5512,14381,559,Seth,Gonzales,1972-08-09,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
5513,14382,469,Dylan,Li,1972-01-06,S,M,60000.0,1.0,0.0,Graduate Degree,Professional,0.0,0.0
5514,14383,470,Richard,Hughes,1972-03-19,S,M,60000.0,1.0,0.0,Graduate Degree,Professional,0.0,0.0
5515,14384,495,Nathan,Walker,1970-03-11,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
5516,14385,502,Maria,Cooper,1970-01-15,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
5517,14386,472,Destiny,Torres,1970-04-05,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5518,14387,625,Alexis,Perry,1970-05-14,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
5519,14388,678,Stephanie,Brooks,1970-06-01,S,F,60000.0,1.0,0.0,Graduate Degree,Professional,0.0,0.0
5520,14389,469,Ernest,Hu,1969-08-14,S,M,60000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,0.0
5521,14390,470,Wendy,Sanz,1969-03-14,M,F,60000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
5522,14391,582,Samantha,Powell,1969-05-28,M,F,60000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
5523,14392,631,Morgan,Murphy,1969-03-25,S,F,60000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,0.0
5524,14393,551,Joseph,Moore,1969-10-04,S,M,60000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
5525,14394,550,Lucas,Cox,1971-12-14,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
5526,14395,620,Anthony,Garcia,1971-11-04,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
5527,14396,694,Paige,Flores,1971-11-03,S,F,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
5528,14397,475,Xavier,Ramirez,1971-02-20,S,M,70000.0,3.0,0.0,Graduate Degree,Professional,0.0,0.0
5529,14398,625,Lucas,Bradley,1971-04-28,M,M,70000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
5530,14399,546,Thomas,Jones,1971-06-24,S,M,70000.0,3.0,0.0,Graduate Degree,Professional,0.0,0.0
5531,14400,690,Jorge,Leiṭo,1971-12-14,M,M,70000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
5532,14401,552,Kyle,Jai,1971-10-15,M,M,80000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
5533,14402,707,Gabriel,Young,1971-04-01,M,M,80000.0,1.0,0.0,Graduate Degree,Professional,0.0,0.0
5534,14403,523,Maria,Hughes,1969-06-21,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
5535,14404,547,Jasmine,Clark,1969-05-13,S,F,60000.0,1.0,0.0,Graduate Degree,Professional,0.0,0.0
5536,14405,667,Jos̩,Lopez,1968-05-23,S,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
5537,14406,597,Brandon,Wagner,1968-04-17,M,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
5538,14407,584,Casey,Andersen,1968-09-22,M,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
5539,14408,612,Tony,Anand,1968-11-07,S,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5540,14409,467,Karen,Zhao,1968-06-13,M,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
5541,14410,470,Theodore,Gutierrez,1968-06-19,S,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5542,14411,502,Kaitlyn,Ward,1968-10-17,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5543,14412,667,Riley,Flores,1967-02-25,S,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
5544,14413,627,Michael,Williams,1970-03-12,S,M,60000.0,2.0,0.0,Graduate Degree,Professional,1.0,0.0
5545,14414,522,Zoe,Rivera,1970-06-07,S,F,60000.0,2.0,0.0,Graduate Degree,Professional,0.0,0.0
5546,14415,619,Grace,Bailey,1970-11-11,M,F,70000.0,4.0,0.0,Graduate Degree,Professional,1.0,0.0
5547,14416,472,Aaron,Evans,1970-02-25,S,M,70000.0,4.0,0.0,Graduate Degree,Professional,0.0,0.0
5548,14417,688,Jack,Coleman,1919-06-06,M,M,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
5549,14418,445,Savannah,Bell,1967-05-27,S,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5550,14419,494,Alexia,Hayes,1967-10-15,S,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5551,14420,582,Hunter,King,1967-09-09,S,M,50000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
5552,14421,694,Jordan,Scott,1967-12-27,M,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
5553,14422,580,Marcus,Lewis,1967-09-16,S,M,50000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
5554,14423,505,Elijah,King,1966-02-19,M,M,80000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,0.0
5555,14424,469,Jake,Zhou,1966-02-07,S,M,80000.0,3.0,3.0,Bachelors,Skilled Manual,0.0,1.0
5556,14425,583,Ian,Roberts,1966-08-03,S,M,70000.0,0.0,0.0,Graduate Degree,Professional,0.0,0.0
5557,14426,502,Zachary,Diaz,1966-10-10,S,M,70000.0,0.0,0.0,Graduate Degree,Professional,1.0,0.0
5558,14427,610,Tristan,Foster,1966-03-22,S,M,70000.0,4.0,0.0,Graduate Degree,Professional,1.0,0.0
5559,14428,430,Omar,Zeng,1966-11-23,M,M,70000.0,5.0,0.0,Graduate Degree,Professional,1.0,0.0
5560,14429,551,Victoria,Jenkins,1969-07-15,S,F,70000.0,5.0,5.0,Graduate Degree,Professional,1.0,2.0
5561,14430,619,Candace,Rana,1969-04-03,S,F,80000.0,2.0,0.0,Graduate Degree,Professional,1.0,0.0
5562,14431,547,Alyssa,Hall,1969-07-07,M,F,80000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
5563,14432,445,Ann,Sanchez,1965-07-15,S,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
5564,14433,600,Kellie,Gomez,1965-08-11,S,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
5565,14434,682,Zachary,Kumar,1965-11-05,S,M,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
5566,14435,470,Gabriel,Hill,1965-04-08,S,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,0.0,1.0
5567,14436,627,Jennifer,Turner,1965-03-25,M,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,1.0
5568,14437,667,Destiny,Ross,1965-07-04,S,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,2.0
5569,14438,499,Adam,Washington,1965-11-17,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,2.0
5570,14439,551,Lauren,Murphy,1965-10-25,S,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,0.0,2.0
5571,14440,610,Janelle,Arthur,1965-07-17,M,F,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,3.0
5572,14441,470,Andre,Gonzalez,1965-04-08,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,3.0
5573,14442,516,Isabella,Torres,1965-07-26,M,F,50000.0,4.0,4.0,Bachelors,Skilled Manual,1.0,1.0
5574,14443,503,Melvin,Goel,1968-05-04,M,M,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
5575,14444,586,Stacey,Huang,1968-06-21,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
5576,14445,483,Meagan,Martinez,1968-03-18,S,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
5577,14446,542,Grace,Cook,1968-11-16,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
5578,14447,608,Kristina,Garcia,1968-10-10,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
5579,14448,541,Marshall,Liang,1968-02-15,M,M,40000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
5580,14449,572,Erick,Sara,1968-08-06,S,M,40000.0,0.0,0.0,Bachelors,Clerical,0.0,0.0
5581,14450,641,Marvin,Dominguez,1967-06-15,S,M,10000.0,4.0,4.0,Partial High School,Manual,1.0,0.0
5582,14451,555,Darrell,Deng,1967-11-12,S,M,20000.0,1.0,1.0,Partial College,Manual,1.0,1.0
5583,14452,483,Geoffrey,Subram,1967-08-28,S,M,20000.0,1.0,1.0,Partial College,Manual,0.0,1.0
5584,14453,615,Erica,Wu,1967-10-05,M,F,30000.0,1.0,1.0,Bachelors,Clerical,1.0,0.0
5585,14454,525,Drew,She,1967-02-26,S,M,30000.0,1.0,1.0,Bachelors,Clerical,0.0,0.0
5586,14455,565,Terry,She,1967-04-02,S,M,30000.0,1.0,1.0,Bachelors,Clerical,0.0,1.0
5587,14456,483,Jorge,Zheng,1966-07-17,M,M,10000.0,4.0,4.0,Partial High School,Manual,1.0,0.0
5588,14457,435,Kelvin,Cai,1966-01-22,M,M,10000.0,5.0,4.0,Partial High School,Manual,1.0,2.0
5589,14458,564,Darren,Sai,1966-06-02,S,M,10000.0,5.0,3.0,Partial High School,Manual,1.0,1.0
5590,14459,621,Bruce,Mehta,1966-02-08,M,M,20000.0,1.0,1.0,High School,Manual,0.0,1.0
5591,14460,765,Ronald,Vance,1966-09-27,M,M,20000.0,1.0,1.0,High School,Manual,1.0,1.0
5592,14461,623,Alisha,Andersen,1966-07-24,M,F,20000.0,2.0,2.0,High School,Manual,1.0,0.0
5593,14462,540,Fernando,Collins,1967-10-09,S,M,40000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
5594,14463,641,Angel,Gray,1967-05-18,S,M,40000.0,0.0,0.0,Bachelors,Clerical,0.0,0.0
5595,14464,543,Miguel,Robinson,1966-02-25,S,M,20000.0,2.0,2.0,High School,Manual,1.0,0.0
5596,14465,543,Jose,Wilson,1966-03-03,M,M,20000.0,2.0,2.0,High School,Manual,1.0,0.0
5597,14466,704,Mariah,Diaz,1966-02-08,M,F,20000.0,2.0,2.0,High School,Manual,1.0,0.0
5598,14467,545,Janet,Young,1965-11-16,S,F,10000.0,4.0,3.0,Partial High School,Manual,0.0,2.0
5599,14468,565,Troy,Madan,1965-08-10,M,M,20000.0,2.0,2.0,High School,Manual,1.0,0.0
5600,14469,765,Krista,Suarez,1965-02-13,M,F,20000.0,2.0,2.0,High School,Manual,1.0,1.0
5601,14470,672,Martha,Wu,1965-06-17,M,F,20000.0,2.0,2.0,High School,Manual,1.0,1.0
5602,14471,501,Darren,Ramos,1965-03-17,M,M,20000.0,2.0,2.0,High School,Manual,1.0,1.0
5603,14472,476,Spencer,Ross,1965-05-21,M,M,20000.0,2.0,2.0,High School,Manual,1.0,2.0
5604,14473,649,Don,Malhotra,1965-08-22,M,M,30000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,2.0
5605,14474,702,Kristin,Goel,1965-08-12,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,2.0
5606,14475,705,Jimmy,Diaz,1964-12-10,M,M,10000.0,4.0,3.0,Partial High School,Manual,1.0,2.0
5607,14476,529,Destiny,Martin,1964-02-06,M,F,10000.0,3.0,2.0,Partial High School,Manual,1.0,2.0
5608,14477,530,Karen,Ye,1964-03-03,M,F,20000.0,2.0,2.0,High School,Manual,1.0,2.0
